0.13740793,0.95888025,0.80088418,0.59368200,0.78262410,0.79511484,0.94602706,0.25338335,0.59007590,0.09504920
0.61616570,0.17129130,0.56495061,0.57243051,0.46598515,0.52263178,0.76392339,0.79924472,0.49215322,0.59959344
0.93123624,0.11973359,0.11710357,0.08770901,0.65786329,0.41860830,0.77432142,0.67123141,0.33363776,0.89836655
0.76253215,0.27053494,0.36419202,0.31443998,0.15761165,0.14778337,0.93612746,0.43790404,0.38331982,0.72968571
0.55299307,0.93613999,0.78030149,0.47936956,0.37635947,0.98663154,0.71776024,0.95119466,0.11847858,0.85053368
0.63707388,0.12192168,0.58825800,0.68609637,0.01230269,0.45431796,0.82539951,0.29535903,0.45854808,0.44231413
0.30192739,0.91844190,0.78129404,0.11058841,0.99703466,0.87920002,0.28390844,0.83689658,0.10641953,0.99910473
0.66568474,0.65012502,0.09044073,0.89703340,0.02899950,0.24082806,0.14302188,0.77676794,0.19820423,0.91063823
0.65626904,0.03616271,0.00542983,0.05165792,0.60592518,0.80148181,0.23855282,0.84940884,0.05723194,0.80096385
0.92779543,0.77210840,0.69812078,0.83798022,0.04015130,0.20178211,0.12492368,0.50453099,0.74518813,0.63001184
0.85113110,0.15521299,0.73462109,0.19304149,0.27075875,0.70990470,0.98020478,0.61154361,0.05450031,0.61630897
0.04235055,0.88414571,0.70957829,0.17312785,0.09172101,0.18353323,0.98002718,0.45856064,0.78408095,0.63640834
0.57241315,0.14513025,0.94602445,0.30134263,0.57801722,0.69977594,0.64923316,0.94059441,0.14843899,0.50835274
0.40403439,0.47416873,0.11921753,0.13409461,0.27807555,0.30470460,0.42790321,0.61098755,0.63462912,0.41181090
0.40878311,0.21762853,0.58830625,0.31704091,0.03605983,0.41840004,0.47413268,0.22559287,0.57245793,0.56577190
0.70200218,0.64794848,0.65243306,0.31621415,0.78743222,0.54914438,0.43141820,0.62601248,0.36065733,0.51273924
0.73670569,0.88640289,0.92105720,0.50363293,0.52027511,0.79987041,0.31445069,0.83738236,0.49414165,0.11585672
0.07205915,0.84199321,0.05556792,0.28061144,0.33413004,0.17299445,0.31389337,0.74269257,0.01468284,0.82717342
0.85654802,0.37226157,0.15361290,0.60084041,0.11967256,0.36491936,0.95842918,0.99546447,0.77210489,0.31096151
0.68766505,0.70540637,0.38784170,0.64088863,0.01072764,0.20905766,0.52508830,0.16375130,0.16590687,0.83630429
0.98913300,0.55596943,0.83906973,0.99032166,0.14159589,0.44824561,0.39257272,0.08004928,0.75533017,0.43377903
0.46932693,0.15067297,0.18092665,0.90710362,0.04464909,0.23285228,0.29205933,0.49019754,0.58644517,0.49328998
0.08411533,0.24366745,0.84358838,0.63758870,0.64914905,0.67020326,0.76290302,0.05810848,0.36660838,0.53952744
0.33845648,0.84447887,0.48257251,0.76862759,0.85201552,0.50479148,0.90955224,0.58712394,0.85027430,0.34059080
0.49881696,0.53141104,0.10497972,0.39855251,0.91733767,0.63083224,0.17750658,0.33885564,0.19160301,0.02482313
0.92746046,0.44820733,0.30753507,0.59847719,0.00731446,0.27802211,0.70303347,0.63376977,0.98180595,0.62035771
0.47750587,0.76143256,0.90332787,0.72069595,0.96321122,0.78200517,0.86680144,0.11410407,0.73241350,0.44008870
0.55310380,0.65410241,0.96981512,0.98457808,0.28822825,0.73375350,0.74998354,0.34649286,0.12386977,0.04094696
0.77734313,0.48969974,0.98554017,0.46497346,0.97791698,0.41157600,0.79368215,0.08481927,0.55546171,0.80205979
0.92470167,0.82258309,0.03697073,0.37270234,0.04869847,0.10928229,0.67530563,0.71325820,0.77372068,0.86545655
0.73943147,0.80087159,0.04896371,0.23453515,0.62189777,0.85812530,0.00450012,0.51462934,0.67728740,0.02960729
0.40135556,0.89563488,0.67161281,0.23765836,0.85278113,0.34803142,0.85334467,0.29894365,0.59032025,0.39694007
0.27482505,0.88655756,0.18759368,0.08481159,0.34192694,0.71763915,0.80743161,0.99874337,0.29636206,0.40794195
0.13682128,0.57487193,0.99758004,0.70088101,0.59521284,0.39236909,0.91529876,0.49691660,0.13436691,0.36537846
0.06716667,0.20197904,0.01766878,0.45327992,0.63454026,0.34329246,0.42038177,0.95920927,0.75196312,0.54085664
0.28454088,0.89699680,0.23509712,0.32534273,0.90906481,0.52954206,0.74231795,0.59074479,0.65343921,0.29938329
0.24137206,0.32249235,0.15544156,0.87431437,0.28324693,0.56148939,0.79197443,0.78382411,0.43838626,0.47625731
0.99470175,0.67459748,0.81463844,0.90255397,0.78758984,0.18517934,0.56217073,0.10189416,0.65292213,0.95534943
0.51273206,0.43297249,0.03584275,0.95977452,0.10300268,0.04107909,0.24606661,0.06553043,0.45511784,0.51608780
0.31256995,0.05096048,0.11160037,0.38450438,0.06052845,0.69818973,0.20702054,0.30207157,0.39412578,0.41660963
0.00166071,0.11207037,0.86276456,0.00123306,0.50816736,0.48950201,0.33309416,0.43132702,0.78058114,0.84120371
0.26034854,0.32249044,0.24248285,0.47986340,0.68325836,0.22825288,0.33073574,0.93038462,0.04856929,0.46076961
0.71155804,0.15045401,0.04737402,0.13820537,0.91882319,0.00925978,0.18832197,0.03128351,0.11062947,0.62014929
0.24163891,0.56921205,0.59019538,0.84943533,0.00474139,0.85336946,0.61911909,0.16274349,0.77293739,0.85549154
0.25426348,0.91879368,0.45445743,0.60342445,0.98464953,0.36153608,0.81315935,0.31839912,0.79921352,0.60073392
0.21635570,0.41402609,0.31763563,0.07810839,0.02983477,0.34647866,0.01903415,0.16548776,0.72518332,0.70809124
0.73858039,0.31715317,0.89001946,0.59383055,0.12602634,0.14371866,0.69309543,0.17294394,0.50729270,0.99177448
0.00400760,0.01657980,0.99308458,0.58463883,0.12690998,0.89730220,0.88038030,0.53620041,0.62179203,0.27318719
0.05051970,0.59456761,0.29475519,0.66362105,0.83624518,0.01816054,0.59571377,0.23128054,0.87388850,0.25366451
0.61077013,0.55354084,0.39616650,0.67762076,0.72576963,0.56693780,0.75842224,0.98341708,0.41927239,0.51458305
0.01246988,0.79602856,0.52023007,0.40796143,0.09407196,0.88965642,0.39500724,0.68258160,0.14937416,0.96154963
0.17844176,0.19954199,0.85898286,0.91258274,0.21214741,0.46980089,0.73349490,0.87836573,0.37905270,0.51701949
0.74171641,0.73113598,0.78296013,0.56993382,0.10461510,0.90397329,0.86557254,0.79809744,0.09986248,0.20439737
0.74360037,0.02314009,0.97922463,0.37714468,0.71931253,0.88757109,0.39462989,0.31913249,0.60874113,0.58098937
0.40913998,0.60177476,0.93538137,0.46764026,0.19674218,0.37720598,0.39410698,0.13110869,0.16287150,0.68456207
0.33947775,0.95489839,0.24359675,0.09892451,0.75350456,0.88103605,0.27811336,0.20208810,0.18576613,0.52201230
0.46841664,0.25943984,0.04517312,0.48149134,0.95933235,0.65251920,0.49550656,0.11069207,0.25243629,0.29477395
0.76480355,0.87671080,0.90164185,0.98456861,0.98236668,0.95299913,0.07182214,0.13779354,0.30446653,0.55289825
0.09697789,0.84579696,0.61675618,0.54236440,0.16531132,0.25325547,0.16031202,0.85193316,0.58422786,0.73512943
0.29603286,0.37125264,0.40485496,0.76001497,0.77235299,0.20681353,0.94153886,0.12065534,0.89612208,0.10039565
0.26453981,0.84647854,0.17949207,0.41356793,0.44985930,0.24525897,0.71024520,0.85133465,0.87457514,0.33932215
0.53085039,0.24840640,0.24479650,0.16125406,0.94001901,0.88798883,0.77735871,0.51766152,0.49060792,0.52974567
0.53656801,0.43456308,0.13175483,0.12566385,0.95224972,0.48203076,0.95320552,0.16357688,0.55441655,0.20771725
0.25318461,0.03005458,0.11895331,0.91684841,0.32153299,0.60812921,0.46501413,0.40045125,0.53188609,0.18723894
0.98860390,0.81830787,0.74161463,0.46875930,0.15287712,0.92066586,0.34138707,0.05010669,0.34240368,0.79445703
0.62270874,0.75083858,0.79363538,0.21195461,0.92378332,0.43798960,0.63901365,0.00230877,0.99336850,0.28089639
0.06206311,0.45826204,0.12903006,0.15232671,0.63228281,0.39292739,0.92185245,0.31915649,0.72618013,0.46109943
0.65995130,0.59969536,0.47278397,0.95006109,0.34271364,0.17723550,0.67809406,0.84600756,0.04025374,0.44963269
0.89248769,0.74961862,0.99180772,0.53141381,0.65999572,0.30248028,0.94753560,0.36633549,0.73851071,0.40314020
0.56181893,0.71978254,0.50893415,0.90708633,0.41930099,0.64707180,0.34236243,0.40815667,0.44005011,0.12580702
0.09172368,0.66748992,0.65551774,0.66290971,0.01976645,0.32654684,0.19780985,0.77815142,0.86063040,0.24668038
0.66784916,0.12936280,0.27515253,0.13865450,0.28352077,0.67473655,0.91032691,0.20252241,0.54207903,0.70139110
0.95292247,0.61006048,0.25510693,0.62547816,0.32049116,0.97612839,0.39967614,0.68542772,0.02322758,0.40006145
0.87510761,0.61022744,0.44394289,0.93593750,0.85398438,0.32221567,0.54454840,0.48982426,0.63220250,0.33411127
0.24420500,0.91267184,0.92387450,0.84332289,0.97820443,0.74499153,0.76466723,0.76259009,0.48060763,0.45645219
0.24022628,0.64481919,0.28932014,0.25780841,0.58596137,0.40998239,0.21885661,0.81605602,0.86056992,0.16769952
0.00750703,0.33612997,0.79751084,0.83917387,0.13832907,0.77433590,0.11570417,0.39006259,0.99860952,0.19259082
0.15396358,0.42280033,0.61966853,0.93290078,0.98082115,0.06964064,0.13799752,0.79073797,0.27063215,0.88484906
0.66345326,0.11184480,0.83252928,0.17635638,0.42349539,0.55218493,0.50076615,0.68616292,0.65268673,0.99204201
0.99942191,0.51645940,0.09519909,0.72784330,0.97666408,0.31832639,0.46120889,0.42477692,0.05141915,0.67226443
0.35333770,0.78746387,0.83212008,0.82123079,0.41666600,0.32154568,0.74882078,0.80138943,0.49125745,0.89303102
0.14390870,0.87906878,0.09609523,0.15352552,0.53384001,0.06751848,0.05280710,0.00051874,0.43631666,0.77462388
0.03483835,0.65225761,0.82312732,0.16800085,0.14686373,0.86080097,0.82312461,0.53894177,0.81919988,0.09275608
0.39448152,0.73779756,0.25745196,0.75232891,0.50417860,0.75026599,0.46467964,0.36790434,0.21918922,0.20837934
0.75149081,0.11891035,0.08598235,0.17629137,0.17534651,0.82310762,0.39850662,0.99038846,0.13721126,0.65353983
0.44872951,0.39291818,0.87508420,0.97559565,0.87285896,0.19230068,0.22079792,0.65607388,0.28908358,0.73472513
0.56642065,0.55090877,0.82854692,0.71053277,0.02657776,0.04945914,0.60155845,0.48619208,0.26018466,0.41865609
0.75791032,0.82661148,0.56122307,0.38536948,0.27069676,0.52191847,0.31474962,0.56409514,0.67665238,0.06607921
0.00106747,0.21227714,0.89451150,0.64629076,0.17196035,0.89026396,0.46995594,0.47609176,0.93554194,0.05948669
0.21517827,0.58577133,0.19548651,0.67952701,0.21409229,0.09915697,0.20698516,0.42273403,0.17613830,0.13469202
0.86028189,0.32039720,0.36075869,0.05527041,0.35736962,0.26480718,0.61048507,0.20539030,0.88836545,0.92966662
0.09983106,0.10740296,0.11532644,0.61956926,0.12196896,0.85238232,0.75427151,0.81980886,0.52606053,0.99667721
0.04417510,0.40126496,0.32393667,0.94864550,0.57686096,0.80619097,0.17034119,0.97863414,0.49863955,0.49367208
0.97088473,0.38073236,0.39752502,0.58475270,0.12805261,0.32108563,0.19320832,0.10328348,0.86614461,0.58933117
0.35867279,0.40866938,0.43151900,0.63314918,0.92676939,0.93277962,0.39149198,0.32926246,0.45104650,0.56793423
0.46181791,0.65875341,0.55439902,0.32071555,0.34573081,0.37859279,0.09463977,0.16606263,0.72311380,0.38909671
0.21453897,0.56267241,0.75553954,0.25742236,0.82678988,0.92750486,0.59739453,0.66894766,0.05257599,0.94551989
0.39248473,0.92390040,0.57897752,0.00461880,0.03854200,0.68041881,0.56266801,0.02653244,0.74345996,0.85214534
0.49641748,0.46575744,0.00547311,0.78664971,0.33071607,0.87876362,0.37306059,0.56507791,0.27034179,0.16058831
0.77490790,0.49659048,0.53648792,0.96541595,0.96357991,0.85564212,0.18760929,0.59427269,0.87814742,0.37446394
0.10110617,0.81096290,0.48176355,0.56439268,0.98214430,0.60721143,0.42497939,0.36998437,0.41761929,0.11839908
0.79475056,0.83771686,0.28439713,0.30379662,0.87433426,0.02397036,0.52045744,0.46367571,0.69012677,0.16339170
0.66833074,0.37673401,0.61871478,0.04009501,0.46172720,0.52225089,0.21432640,0.13962365,0.18847430,0.34414108
0.09681015,0.94731980,0.40499406,0.80896960,0.97441712,0.08073528,0.65166947,0.87140909,0.63423443,0.42902612
0.43107636,0.03589889,0.53460075,0.99354300,0.95870753,0.04039923,0.70579700,0.30176487,0.90298915,0.04511475
0.93587410,0.83747574,0.11750438,0.05982434,0.83470766,0.15575767,0.53489815,0.91574486,0.56744811,0.39723330
0.44501605,0.06311717,0.96875232,0.31065419,0.18936349,0.28604730,0.96437319,0.09428605,0.86730304,0.70784389
0.83001918,0.97589754,0.84215466,0.94338235,0.12693526,0.79578857,0.54567569,0.54349560,0.89892158,0.97180382
0.70483832,0.48293839,0.45640386,0.38634146,0.36159903,0.39150684,0.08975324,0.07743609,0.77986984,0.44607289
0.93068449,0.61222101,0.03517598,0.15752334,0.20581979,0.97573602,0.21870423,0.51575568,0.93617693,0.97719273
0.23636044,0.04911764,0.15360183,0.06332848,0.19512424,0.56856971,0.91244880,0.53721888,0.62598956,0.20186725
0.80058362,0.61778891,0.86413683,0.94884311,0.34790078,0.09057906,0.22592896,0.43784157,0.94569365,0.37830982
0.77077321,0.54047669,0.18280877,0.32073412,0.65319189,0.67285339,0.43475975,0.22864560,0.72190678,0.16887304
0.93666969,0.18790358,0.10731236,0.49764770,0.51954960,0.50819291,0.43666749,0.99481489,0.48628061,0.47794658
0.42176606,0.06682575,0.59295663,0.22796777,0.63760898,0.05083346,0.98138710,0.46900508,0.89675537,0.47556117
0.06033082,0.82221355,0.64818373,0.78175705,0.42816986,0.63793674,0.85622900,0.63106544,0.34767363,0.66252959
0.67185419,0.96058696,0.37091232,0.42508177,0.81212296,0.50576231,0.73657309,0.45970946,0.21549514,0.74520384
0.13115517,0.19858366,0.62682498,0.74726980,0.89468789,0.27258650,0.11072426,0.95604666,0.15442309,0.19766698
0.29132945,0.52939135,0.88282557,0.76054602,0.70815755,0.17518057,0.35768263,0.47840493,0.14742595,0.27342970
0.30833320,0.12727620,0.55023969,0.70502820,0.06993163,0.48112310,0.78221120,0.74799013,0.81507310,0.44824063
0.82055708,0.24075307,0.36081056,0.17635558,0.46748454,0.39206002,0.24092712,0.75178071,0.31384677,0.27280433
0.13089033,0.43882170,0.30296463,0.36927284,0.23599726,0.76315549,0.93000335,0.49793185,0.64299842,0.86717228
0.99882964,0.61351648,0.88977947,0.90860825,0.79145149,0.46093139,0.08115400,0.01580556,0.47720063,0.49431453
0.40736239,0.56816735,0.55216270,0.83661304,0.10865710,0.22517767,0.79300498,0.84783687,0.99482421,0.87291202
0.88989901,0.31434794,0.40166163,0.26808510,0.60629940,0.93880535,0.34464089,0.55700178,0.29629963,0.16979997
0.19518553,0.05794534,0.94929352,0.40287961,0.83412089,0.68132947,0.19192116,0.17546225,0.81198820,0.26471171
0.91328518,0.14005540,0.67770861,0.81447388,0.23525639,0.27620736,0.96451889,0.26459761,0.42995705,0.43251559
0.25303475,0.77579109,0.77184934,0.37831801,0.83512579,0.21307493,0.00430578,0.57116736,0.99407777,0.03864431
0.20799807,0.51891464,0.80994074,0.08904201,0.39523465,0.74707580,0.37154321,0.18883642,0.19549583,0.41004879
0.47941707,0.86181442,0.64225242,0.69040195,0.98298717,0.41184344,0.40335440,0.92334697,0.24587559,0.72981525
0.75457314,0.09778800,0.46823141,0.20056247,0.18537527,0.46382811,0.28942971,0.79606045,0.90760489,0.80272061
0.26603087,0.27413439,0.25472835,0.13503810,0.94379837,0.40204780,0.22468947,0.84667105,0.39919530,0.03511681
0.16194157,0.63925034,0.78290527,0.21093439,0.91739559,0.85099712,0.84838075,0.22766115,0.05053599,0.86742354
0.30580023,0.61891638,0.75996688,0.12829326,0.78083835,0.93851146,0.72837497,0.44122275,0.87667814,0.52745763
0.74477093,0.82050594,0.74935286,0.28785488,0.11784390,0.23833853,0.50287494,0.50527692,0.58264435,0.39510184
0.78689138,0.91315375,0.24672505,0.73652322,0.67797185,0.52309050,0.18853023,0.79523226,0.96062629,0.72183633
0.91786000,0.98418526,0.35205067,0.63822355,0.47393274,0.98662875,0.09380782,0.41237491,0.87553904,0.28405131
0.78779285,0.38278316,0.97997854,0.88352984,0.30132036,0.77019311,0.33685654,0.60636284,0.65848077,0.82959541
0.02445084,0.22015789,0.71191781,0.56352324,0.49560508,0.05520996,0.34827588,0.86510023,0.03089284,0.39643624
0.94514829,0.05088073,0.74970575,0.25761262,0.86660883,0.74606798,0.88570517,0.21592479,0.53129275,0.77926994
0.24569974,0.23074631,0.02718213,0.95851529,0.71001688,0.63556035,0.74399472,0.53161292,0.47613382,0.44953224
0.64043921,0.20153498,0.88805870,0.81175237,0.34956361,0.57860930,0.14102730,0.97234625,0.90289269,0.92189751
0.33216305,0.16913471,0.21177216,0.09000139,0.12011063,0.07130453,0.98982307,0.07405768,0.13254208,0.82725460
0.58024022,0.77441720,0.63091201,0.88217507,0.63846753,0.52212509,0.71274969,0.44739275,0.34606382,0.46765245
0.16971411,0.79657173,0.26070378,0.15353155,0.24635224,0.84207015,0.33020130,0.68604987,0.85640963,0.07774467
0.76502441,0.30766547,0.21662236,0.68890145,0.90979662,0.29501921,0.56883381,0.28983411,0.55428559,0.62186203
0.61033539,0.62354637,0.13507979,0.69354047,0.67475036,0.68258812,0.07407055,0.44683884,0.40903513,0.08671148
0.22236793,0.44096263,0.74290631,0.23706208,0.82974991,0.54579829,0.76042169,0.47255598,0.49919423,0.61971939
0.92797061,0.49181258,0.52865754,0.60199696,0.73751514,0.07185034,0.51568744,0.48159159,0.92168498,0.49350658
0.46832053,0.96219999,0.45057646,0.18088443,0.21691612,0.09518754,0.00056813,0.43194566,0.76924258,0.73346644
0.03214909,0.56998290,0.15428313,0.94107628,0.16736500,0.62663922,0.32623836,0.64156133,0.41225860,0.75964305
0.23067913,0.90579185,0.50020965,0.75609315,0.84973019,0.99882861,0.22394567,0.28689241,0.25043309,0.26287133
0.58244474,0.99352252,0.99027809,0.52677323,0.63902721,0.85997054,0.93293346,0.20386063,0.52854173,0.83283705
0.30320208,0.43980904,0.98562110,0.98504670,0.90610681,0.79844834,0.26913050,0.32085007,0.54728284,0.56077737
0.50550282,0.63667028,0.40832302,0.74917416,0.33354993,0.33067700,0.12722596,0.18871221,0.85052088,0.44628234
0.22786779,0.75934110,0.55398113,0.02115601,0.31636146,0.17700141,0.65587286,0.27503104,0.06494678,0.05493499
0.58172730,0.02172346,0.84879211,0.15539712,0.60656634,0.44468803,0.44285152,0.07179714,0.80275225,0.89305248
0.01101667,0.17860418,0.90390419,0.54949361,0.15003958,0.20279045,0.65998624,0.72481682,0.59942681,0.95314838
0.49406360,0.30027191,0.47723291,0.35966629,0.22441589,0.04596325,0.35221249,0.71140935,0.01843780,0.43917851
0.64400940,0.61040411,0.77664844,0.81051972,0.71170582,0.10279770,0.47502244,0.60340596,0.24556604,0.04255182
0.22359032,0.45489440,0.41393032,0.17666698,0.82441554,0.92568667,0.20134832,0.92957292,0.01786096,0.92496247
0.95192879,0.01205186,0.76301930,0.97020157,0.90590222,0.97071016,0.55032351,0.07815614,0.84978920,0.61382826
0.61473674,0.41725361,0.57184198,0.15357978,0.73977003,0.07501731,0.72978077,0.84897842,0.47246868,0.50983037
0.31221427,0.96945858,0.73312447,0.36898855,0.17480739,0.21957959,0.46392229,0.94256840,0.73414635,0.21524375
0.85956113,0.37820052,0.85172218,0.24169960,0.61866061,0.92667049,0.25789401,0.69292659,0.98731262,0.15059829
0.08840229,0.67419519,0.33973595,0.07124448,0.47530562,0.75377068,0.28512240,0.33504688,0.84569940,0.52007191
0.84273197,0.44638949,0.95297516,0.65079459,0.11589887,0.88509299,0.48926519,0.14163897,0.15269013,0.68753394
0.04737251,0.28659376,0.13978759,0.44107743,0.41435377,0.52187643,0.27963633,0.03204359,0.61438611,0.37371800
0.65133500,0.10866697,0.01377736,0.24829425,0.45654732,0.39407197,0.81030256,0.37783764,0.53044118,0.59351559
0.02183139,0.51513338,0.34483126,0.42128013,0.10028740,0.78282057,0.94240425,0.02226882,0.60137276,0.76384407
0.28480759,0.78755558,0.63235505,0.92916263,0.98100481,0.04234611,0.44493776,0.54698779,0.14674323,0.33628583
0.98764745,0.01623046,0.45250793,0.84265462,0.32390126,0.47979850,0.97804575,0.47487684,0.13092131,0.05172149
0.94541657,0.26580941,0.50406391,0.09070177,0.42365512,0.93010552,0.50241299,0.97113515,0.25883564,0.50454524
0.85953079,0.44825235,0.27948737,0.85547536,0.38988947,0.53072329,0.97652707,0.18648329,0.30140064,0.03106960
0.39183771,0.20018343,0.68003494,0.18132146,0.67481275,0.26347543,0.35521783,0.34886065,0.71675175,0.46650926
0.36129890,0.85262272,0.57195063,0.21383082,0.90009128,0.34265030,0.03897938,0.49460022,0.12393805,0.23846644
0.74711087,0.13075181,0.80694422,0.93690729,0.60653210,0.71035919,0.71358661,0.99280796,0.34153826,0.16285655
0.51916723,0.53324981,0.17791249,0.61310942,0.01412473,0.92766840,0.26457428,0.03956021,0.10824944,0.24024895
0.27390617,0.03281000,0.27935481,0.19294174,0.37862093,0.38516774,0.33900774,0.32792388,0.08973128,0.02520495
0.20211430,0.75664943,0.99080977,0.92852618,0.50421936,0.53182386,0.31458157,0.77393944,0.76475669,0.84427236
0.89550458,0.43434925,0.76687557,0.80639873,0.30845962,0.92924224,0.09434150,0.99426918,0.77009072,0.09327091
0.65622965,0.03417941,0.77018695,0.79922292,0.60241025,0.85686039,0.09788328,0.27592384,0.41417752,0.04245795
0.44821609,0.26521346,0.39273501,0.42510263,0.87941173,0.27034097,0.89374313,0.42597096,0.32780772,0.50251205
0.41774329,0.25737231,0.50267932,0.15180173,0.35192994,0.56579022,0.41340824,0.82391236,0.25672176,0.96977158
0.78472202,0.96759303,0.83813655,0.14210393,0.52646009,0.16997852,0.81822735,0.58416215,0.26344931,0.92959897
0.11518605,0.56386240,0.72104055,0.05884854,0.59785603,0.81590122,0.06752731,0.51224297,0.25855718,0.66292445
0.11867737,0.93705143,0.89472858,0.18597442,0.32326588,0.58763497,0.71806234,0.44265602,0.15629132,0.10415149
0.99976534,0.45535212,0.87253175,0.48237600,0.92235764,0.08775938,0.11401919,0.92963219,0.94749305,0.31471745
0.35516489,0.45245023,0.41616168,0.19004522,0.89837538,0.25330760,0.70527241,0.06715568,0.03875133,0.65373047
0.33901586,0.65545939,0.09402120,0.94985138,0.74851447,0.87626723,0.13647055,0.32016097,0.36834416,0.53717265
0.29686849,0.06063074,0.36887838,0.25454931,0.38592129,0.19695954,0.26189637,0.62695234,0.38815383,0.34538339
0.53390563,0.77186054,0.37886796,0.58751949,0.96620263,0.52198011,0.90979758,0.79367262,0.05871868,0.42909887
0.69831841,0.98671191,0.45837629,0.09278545,0.56200917,0.12656379,0.75151956,0.50767700,0.72343137,0.86936183
0.62894802,0.61243933,0.75457030,0.84245500,0.86905379,0.03643020,0.55619030,0.21626931,0.86034589,0.64839769
0.42022248,0.18810423,0.33902363,0.70377769,0.20435955,0.09358295,0.88802876,0.76421035,0.19979493,0.29231154
0.97207018,0.70818449,0.61052200,0.30762849,0.29912514,0.03952362,0.72848187,0.04317523,0.00485734,0.72949509
0.94887376,0.75650305,0.47164019,0.48604525,0.43613642,0.32464367,0.52171421,0.43115096,0.59816788,0.89812008
0.99500942,0.07874329,0.38468347,0.18070620,0.35212047,0.28747302,0.17453713,0.76407605,0.49628874,0.91924558
0.03259244,0.06697801,0.40327358,0.08027732,0.26272960,0.98602974,0.20895961,0.19811774,0.57364067,0.49799829
