0.13192421,0.70248693,0.29518253,0.30033124,0.60631444,0.45807722,0.21712332,0.14569383,0.05288143,0.96264532,0.49386810,0.50473501,0.51744623,0.72335190,0.96792120
0.24919529,0.00707354,0.53317516,0.70777859,0.43160336,0.25517043,0.52699480,0.74404070,0.45213651,0.96766283,0.59871235,0.51605245,0.08714377,0.54798989,0.09302290
0.06869976,0.81331359,0.86502335,0.49683879,0.26146439,0.24213437,0.72017455,0.00879273,0.62942086,0.44831861,0.92582886,0.75430068,0.37877925,0.65237891,0.12329380
0.06388291,0.75803640,0.61023123,0.33338488,0.69154536,0.88089349,0.20016696,0.49467344,0.10563596,0.29505168,0.27234561,0.55127661,0.82308123,0.06550823,0.31425017
0.09987655,0.08110245,0.40944291,0.25411277,0.86180582,0.48380397,0.29735039,0.50842982,0.30841039,0.80071823,0.03573638,0.61743571,0.02126767,0.41745944,0.51902222
0.11406977,0.79451712,0.44484732,0.77950086,0.28027110,0.47782792,0.14261937,0.66548854,0.15442992,0.56873408,0.65339794,0.42046673,0.82733306,0.99089527,0.76393925
0.15989348,0.14782971,0.24039059,0.36245979,0.67628011,0.91985823,0.62901675,0.99558266,0.77227180,0.42420784,0.02241710,0.89955412,0.72748341,0.18737694,0.18450723
0.40502453,0.30254600,0.46265740,0.75581224,0.37313154,0.28205273,0.12738736,0.53116412,0.28038291,0.12873135,0.26729587,0.18590672,0.68746904,0.46820683,0.22465096
0.96738200,0.83310009,0.54082878,0.78369876,0.84232989,0.22263360,0.78976378,0.58590215,0.08167867,0.07662415,0.75474362,0.30750934,0.85939109,0.69105664,0.91988819
0.54638184,0.95055111,0.01444463,0.68811310,0.35772289,0.48298117,0.54970708,0.64998095,0.15654948,0.49784809,0.70511460,0.17000055,0.06078760,0.82504739,0.32306836
0.24032441,0.27614077,0.93168027,0.63729644,0.93116403,0.79726541,0.87053439,0.08842857,0.11215753,0.90079346,0.71661989,0.77633310,0.52915892,0.27466634,0.44319929
0.95851505,0.84370288,0.35700189,0.50982985,0.62574301,0.51444717,0.37279928,0.56768184,0.58430810,0.42758984,0.10238931,0.66279173,0.84856486,0.17283972,0.63160283
0.39073124,0.49183602,0.63766107,0.22057451,0.33206010,0.55691431,0.74294831,0.28186335,0.43055823,0.24614388,0.31577713,0.36526424,0.46675892,0.04101381,0.35674086
0.77886389,0.30825664,0.84113055,0.32208155,0.72493411,0.83276668,0.77793193,0.96628866,0.71374629,0.88514588,0.19898238,0.99784204,0.88367673,0.13909501,0.49767514
0.65562175,0.69722971,0.06239508,0.56414389,0.41472618,0.04924431,0.42046875,0.78611690,0.83374024,0.98615975,0.30821179,0.03643493,0.67684953,0.60859189,0.14881273
0.65436215,0.55266863,0.44534959,0.31345937,0.62300872,0.33807406,0.10058930,0.81984480,0.06623421,0.90117735,0.26372032,0.74600103,0.63467280,0.05958552,0.39461432
0.62491029,0.83023127,0.19901809,0.91153106,0.36240286,0.75818185,0.10505904,0.39576998,0.84761974,0.52367821,0.76405721,0.01921366,0.12378699,0.12011472,0.73369523
0.86480650,0.65098914,0.26017084,0.42339301,0.22233853,0.79721355,0.47875778,0.97693228,0.41304690,0.39835319,0.95334137,0.73367288,0.23418564,0.56400380,0.17870612
0.36928026,0.31190167,0.08457061,0.16913078,0.63929754,0.65228846,0.61947084,0.15732842,0.71594610,0.16311000,0.08099358,0.73880252,0.72556231,0.26978458,0.68982643
0.31040355,0.47960993,0.06796872,0.60161959,0.26813110,0.47498028,0.95439599,0.33985200,0.94637502,0.99341848,0.35251721,0.92463750,0.50923035,0.67369274,0.72106738
0.07079058,0.77155489,0.32348708,0.03140436,0.35516181,0.03931024,0.47545005,0.37673435,0.95222331,0.70262253,0.85095865,0.98499714,0.81429003,0.98854893,0.05697103
0.79207529,0.19817092,0.57035403,0.59592048,0.87829233,0.32010492,0.50165467,0.74336308,0.66845843,0.36485207,0.32894760,0.45531605,0.62410203,0.28647668,0.40497034
0.39664560,0.36533451,0.28938842,0.83982503,0.41931055,0.43040041,0.29342054,0.94624557,0.85258626,0.15301517,0.87363158,0.44664254,0.16380653,0.91005747,0.76182906
0.51071299,0.55724252,0.09838179,0.14360101,0.37263558,0.74889277,0.76950071,0.49576414,0.69430271,0.57768635,0.04979637,0.75281357,0.71800681,0.36407536,0.23560915
0.97818703,0.34691294,0.66049638,0.26629250,0.64094538,0.01683031,0.07416098,0.83252641,0.95167499,0.53447432,0.21236828,0.46444921,0.11819206,0.01781472,0.90229771
0.28345497,0.68659029,0.80707188,0.66228764,0.32882394,0.30783109,0.08280737,0.73347405,0.84087313,0.91662203,0.41931209,0.87312749,0.87504744,0.92569681,0.91632504
0.50914291,0.56668282,0.55793219,0.37805547,0.96158383,0.05177057,0.29156508,0.98423230,0.03189632,0.19524328,0.73627427,0.28961409,0.20355149,0.66479454,0.32500485
0.15870234,0.56174442,0.90666831,0.94258580,0.68848066,0.19147581,0.54130696,0.44329155,0.31869439,0.04466383,0.35447094,0.13819054,0.02276961,0.97414696,0.99705190
0.14393684,0.49980340,0.72629701,0.31405433,0.40283671,0.75662740,0.88443208,0.62690303,0.67348484,0.14052561,0.52435936,0.34599832,0.47106883,0.23578373,0.47231908
0.22966853,0.26336271,0.70689360,0.10547753,0.29989135,0.35104258,0.14619862,0.16864859,0.48487335,0.48043310,0.02339167,0.30056280,0.58384972,0.87140103,0.55414065
0.95868226,0.02491538,0.47677307,0.38435112,0.84943530,0.90003047,0.46892419,0.39935651,0.62537478,0.09732874,0.04807931,0.88695129,0.71552348,0.24747280,0.59382312
0.04856058,0.39471274,0.60331227,0.69509420,0.59096287,0.14670386,0.93011549,0.80106821,0.17317757,0.23894725,0.91199391,0.13116667,0.80263413,0.90548052,0.58112529
0.96134142,0.13545209,0.60704808,0.20193898,0.60193695,0.84693923,0.02364856,0.81613053,0.54131755,0.46738206,0.04726208,0.32791825,0.77577968,0.11327843,0.03779425
0.08715930,0.47659211,0.62179563,0.06185676,0.75491324,0.76077423,0.12982356,0.87123249,0.51607422,0.01900404,0.40403761,0.66119156,0.52301652,0.66073748,0.05057422
0.85669274,0.73258810,0.75463363,0.85334348,0.38264500,0.48005144,0.00668327,0.17443107,0.63837317,0.57342451,0.34591146,0.42976953,0.76884715,0.74136624,0.52904414
0.60283710,0.90099285,0.02512639,0.73571236,0.82394471,0.92704957,0.35951563,0.42666704,0.62100447,0.46264948,0.94963091,0.26028607,0.01885310,0.66369800,0.93709129
0.98748111,0.03405100,0.01063727,0.37676563,0.53816218,0.37245738,0.03420237,0.67260288,0.41367611,0.66893468,0.04540379,0.65098661,0.69305780,0.86969550,0.88127139
0.17385112,0.32981269,0.88683525,0.61619257,0.10718951,0.43305259,0.69684165,0.46402819,0.81279460,0.46475574,0.70388070,0.76123784,0.39065925,0.25625492,0.34139428
0.43748872,0.99799661,0.72292735,0.84232356,0.10401198,0.97211595,0.13877765,0.13434391,0.51164863,0.52290535,0.10842274,0.73107931,0.54960467,0.33826676,0.86798476
0.77349360,0.92568590,0.18988471,0.91266820,0.42941091,0.26246252,0.14873225,0.04807504,0.80629391,0.89085704,0.40835768,0.88765210,0.63583153,0.66906617,0.42895492
0.76932519,0.22730576,0.62536455,0.00605499,0.36305152,0.17034481,0.90994529,0.86175865,0.52003451,0.54119450,0.99743029,0.00563327,0.43587752,0.89351037,0.89930446
0.27093360,0.71510927,0.64202157,0.59586867,0.44327002,0.22563614,0.71643882,0.53632519,0.01872206,0.66821681,0.17810711,0.38357039,0.16207776,0.80144383,0.27097404
0.28368940,0.15542255,0.47960257,0.20021295,0.64536953,0.46294788,0.57667264,0.96616757,0.69533113,0.55514359,0.82803711,0.08075795,0.28616705,0.96840674,0.26781331
0.31080491,0.14319871,0.16232529,0.11031966,0.87377267,0.61693490,0.96692669,0.39134441,0.91542129,0.45653036,0.22588485,0.76334453,0.54819382,0.95638777,0.47243011
0.13138830,0.08097406,0.11551569,0.62959008,0.70962963,0.89614569,0.66645602,0.53692051,0.82921892,0.29329678,0.68947576,0.07398033,0.42522420,0.79382204,0.02993551
0.78619266,0.74691510,0.94081639,0.90647545,0.07209982,0.50632438,0.19945072,0.84895236,0.97355924,0.32981018,0.34148208,0.74156088,0.33719005,0.04222742,0.12716930
0.55530412,0.34376989,0.42538795,0.88607166,0.05832014,0.20251127,0.74650095,0.74795354,0.65923281,0.67213971,0.15843219,0.95294991,0.71243150,0.04358048,0.98242541
0.44734040,0.59220287,0.33081879,0.10774375,0.18793551,0.56140268,0.67996713,0.77316920,0.42866998,0.76533864,0.39166122,0.16999070,0.43406727,0.84101761,0.27395932
0.03525661,0.68657186,0.98494147,0.97235283,0.92347523,0.02109995,0.11992767,0.71051051,0.95547045,0.31776348,0.22823120,0.45961057,0.92104424,0.87834456,0.49108852
0.31984555,0.55997655,0.48994698,0.73222404,0.41682897,0.66813137,0.07206815,0.07858650,0.67058389,0.08129031,0.26116778,0.91549080,0.74541752,0.75725359,0.14334995
0.64290183,0.53680903,0.09966550,0.71898217,0.90293911,0.20341626,0.50923605,0.94899060,0.16852272,0.64148641,0.93768284,0.41666496,0.99759400,0.92357008,0.53518332
0.10695143,0.14801766,0.84974065,0.35109974,0.07607544,0.79681850,0.03752327,0.11482673,0.56886218,0.56674424,0.74681948,0.70436220,0.36961649,0.14784645,0.77373396
0.92982883,0.93151795,0.05116457,0.71834840,0.36735837,0.65138442,0.92869352,0.52273611,0.90044328,0.72170318,0.70406157,0.65619037,0.91599713,0.00577606,0.47095066
0.67580713,0.18030952,0.06130579,0.81540895,0.90776977,0.20032201,0.80909910,0.84857009,0.47141275,0.56149056,0.07442017,0.25988683,0.98961404,0.31084685,0.15005073
0.17375498,0.06782778,0.71397559,0.05785400,0.53636619,0.57398713,0.63643500,0.78453524,0.21553346,0.32590112,0.68373689,0.59518950,0.30983360,0.11077630,0.98821261
0.14906057,0.19954288,0.59536575,0.40397094,0.66243305,0.97035022,0.09803127,0.57813150,0.71189745,0.69296046,0.32925392,0.06235016,0.16565860,0.72314476,0.67343906
0.82212753,0.17104694,0.58769152,0.78010895,0.61430966,0.70568250,0.01648032,0.17468873,0.85143849,0.83762630,0.55475168,0.27315276,0.93266720,0.65261292,0.30195012
0.84313791,0.29516778,0.11904175,0.66241110,0.65490039,0.76568858,0.81402778,0.60047928,0.12074492,0.94257939,0.39313594,0.98332768,0.41072236,0.22775256,0.00444022
0.98060375,0.29653266,0.99435455,0.02543159,0.32521604,0.67081512,0.54571119,0.15541798,0.42778840,0.38399358,0.04302872,0.51835371,0.02892180,0.11985948,0.37699506
0.22454148,0.82235445,0.25361765,0.98852460,0.86691424,0.36270122,0.98488423,0.69995186,0.00953899,0.82341403,0.82316111,0.87497524,0.93770739,0.25246987,0.16923189
0.32987228,0.51231346,0.86323565,0.10617240,0.93951134,0.18222408,0.74116642,0.99762875,0.89262818,0.98431864,0.54257725,0.47161876,0.94600308,0.79391001,0.30074433
0.34690898,0.80170610,0.72371710,0.03568795,0.83776011,0.52879033,0.11534811,0.24510615,0.26860207,0.65559068,0.95503641,0.37518139,0.29176307,0.09381672,0.67940369
0.54646726,0.15790600,0.04658638,0.20891543,0.76988130,0.71259254,0.63296769,0.30328256,0.50116045,0.59065495,0.61810041,0.40332847,0.06611630,0.55162963,0.26064212
0.97309834,0.79648871,0.11282762,0.91439834,0.20690765,0.60716199,0.65977090,0.34912292,0.10180156,0.42197573,0.13567372,0.07549407,0.20161498,0.14348455,0.21973888
0.84229225,0.17086171,0.24128909,0.98357712,0.85725223,0.19704482,0.35344079,0.45385501,0.56825586,0.81945556,0.34585178,0.62000441,0.84805233,0.36685703,0.44047780
0.20837259,0.13465044,0.23777970,0.65822786,0.25113052,0.66731040,0.21059808,0.79968084,0.66852709,0.87421378,0.71064263,0.94275931,0.81877047,0.31393395,0.37639076
0.76973647,0.51169354,0.97123317,0.40941732,0.28151569,0.73652013,0.84337826,0.10503283,0.18034209,0.20453998,0.29079791,0.69715442,0.68343068,0.23080572,0.72465593
0.98982959,0.22896610,0.87662612,0.17521995,0.87006272,0.85495084,0.88861628,0.37600569,0.07085812,0.52679557,0.88420660,0.37047880,0.06296762,0.16969053,0.86774058
0.70814816,0.36235528,0.32888588,0.08877126,0.35081605,0.25647482,0.60931632,0.12364442,0.47482294,0.38906506,0.50551404,0.04004523,0.68510912,0.64113815,0.16626005
0.33353909,0.76768368,0.58318159,0.96954318,0.36540408,0.34631619,0.63013331,0.84287168,0.41550566,0.38393551,0.51869059,0.92316845,0.03953096,0.76526992,0.35772388
0.07189997,0.09056702,0.26574515,0.96202548,0.88989656,0.45932302,0.04228784,0.73306312,0.42242019,0.60918301,0.81343389,0.08990875,0.08078637,0.33864266,0.82558699
0.80758742,0.96427849,0.21988918,0.91929367,0.72244251,0.52474988,0.94785620,0.71828657,0.57394605,0.80457781,0.25600088,0.70764254,0.99500542,0.56071082,0.29658704
0.64603705,0.86704981,0.87822177,0.89717102,0.45847183,0.99813217,0.63202115,0.66441543,0.20728677,0.09185631,0.52283745,0.16932300,0.76203569,0.13971642,0.32388895
0.23464845,0.69372328,0.61727662,0.46920896,0.28350483,0.30375325,0.78950128,0.59947278,0.29820598,0.34787054,0.18864468,0.29327467,0.28857068,0.52390683,0.80371292
0.95387239,0.77038153,0.45055206,0.14222365,0.79984722,0.03404372,0.02099436,0.34522953,0.64062226,0.62636029,0.59312323,0.24120089,0.72865700,0.20039470,0.53037106
0.84764192,0.31573826,0.40430325,0.42064637,0.87177916,0.14359048,0.11403985,0.32654724,0.63581112,0.93107743,0.32312863,0.48210922,0.45310075,0.50425389,0.21751540
0.13815461,0.34172328,0.15017942,0.36722261,0.46461989,0.30328771,0.02157087,0.16143805,0.39669302,0.17485786,0.35966328,0.12886946,0.59671449,0.63195643,0.98812180
0.41436416,0.70860948,0.01591930,0.77152755,0.27173319,0.86362053,0.04713905,0.03661949,0.49015332,0.06559189,0.91479623,0.76149745,0.05909599,0.58277128,0.90682821
0.96005548,0.96852142,0.56044527,0.08833691,0.40006452,0.00650437,0.43094405,0.82795388,0.81737261,0.01408895,0.63753195,0.08315666,0.86275453,0.97852867,0.15115381
0.84919043,0.75237179,0.09920001,0.64246193,0.14630070,0.25360918,0.93344616,0.88906694,0.87334115,0.80812473,0.46718172,0.84351245,0.43991902,0.72412250,0.94961364
0.40970508,0.67402719,0.82153540,0.33462732,0.79369200,0.78298834,0.76839046,0.33869052,0.34644761,0.74496531,0.74050784,0.25206242,0.57687370,0.32390205,0.59217492
0.67783083,0.57577096,0.23002179,0.21566167,0.32549216,0.28149537,0.42161337,0.61891717,0.86361970,0.57742310,0.07426260,0.85870566,0.34912085,0.95214378,0.62019711
0.04692306,0.07675058,0.62525303,0.19406379,0.84155296,0.57072713,0.23792909,0.54058541,0.39319554,0.31929806,0.93145068,0.21258207,0.33232387,0.18250832,0.96736700
0.45411855,0.47673048,0.69421938,0.95536647,0.50438599,0.65253445,0.98576843,0.74090388,0.96662583,0.16761439,0.46604007,0.01550312,0.79603848,0.50578699,0.00638743
0.95466667,0.44727891,0.63835949,0.98144372,0.56243320,0.88915139,0.92570936,0.42482044,0.54513091,0.31938754,0.15583478,0.78080304,0.90313527,0.83822506,0.96135551
0.62615593,0.65581797,0.79593709,0.53385700,0.01904523,0.91505041,0.61474882,0.53024271,0.64396519,0.09049090,0.31278024,0.17360379,0.45654411,0.74005324,0.03720488
0.64116844,0.08683679,0.94873192,0.31355703,0.57204066,0.16653120,0.25403973,0.50604220,0.68450509,0.05018345,0.65499114,0.04442004,0.95405211,0.40807254,0.11867089
0.38746727,0.95770438,0.57935070,0.63639239,0.36225577,0.05955538,0.22981478,0.26561673,0.07580433,0.59182113,0.40753557,0.43838566,0.48348114,0.16545979,0.81789525
0.81969681,0.28504725,0.38024308,0.43031274,0.69251190,0.89273863,0.46363410,0.52250992,0.61547597,0.33223233,0.15126097,0.92415759,0.75601159,0.32046904,0.96002472
0.96622438,0.88383351,0.84682737,0.67727285,0.41952300,0.41532941,0.97973740,0.48876711,0.49862143,0.27679862,0.11320221,0.91321184,0.50283514,0.67899920,0.01169824
0.64463393,0.72495405,0.12763279,0.45653116,0.46899993,0.17353760,0.68385814,0.69663715,0.79142378,0.21516944,0.92299962,0.63226001,0.87842732,0.11650095,0.18009741
0.56704535,0.02855664,0.77157733,0.20772486,0.85264060,0.33889867,0.80387410,0.21977895,0.70125014,0.04578843,0.33089492,0.39861816,0.85860484,0.62049325,0.03808826
0.51573197,0.43536291,0.11756466,0.27861132,0.35618986,0.36201964,0.20146197,0.69439349,0.06035343,0.13182888,0.91852398,0.30760220,0.68987681,0.82712975,0.70921296
0.25756851,0.62950356,0.57169123,0.93946770,0.02652897,0.41764152,0.94201257,0.46137201,0.98805948,0.70681288,0.30880739,0.98863924,0.55670917,0.01490751,0.90783347
0.36688886,0.68537832,0.58575900,0.71827713,0.77556560,0.99955326,0.72300100,0.98631145,0.02890077,0.80254834,0.93554901,0.38379963,0.48539214,0.03790537,0.22519345
0.24726996,0.78807145,0.78801767,0.07143790,0.91687647,0.98141662,0.94103225,0.63372669,0.89188419,0.56578159,0.76529201,0.09665498,0.98846419,0.26257899,0.84773243
0.10652986,0.70683755,0.02862173,0.47391812,0.06770453,0.44451245,0.19764938,0.12741458,0.37366671,0.81050381,0.61659606,0.82192371,0.69668585,0.13019196,0.95620238
0.65391994,0.80188631,0.57847553,0.16046253,0.83436585,0.36359489,0.71115363,0.42778140,0.41348456,0.51281499,0.02432740,0.80773285,0.19849020,0.70269580,0.83417207
0.70407809,0.70864151,0.96137324,0.82771697,0.36372540,0.48160324,0.00455429,0.05266849,0.53801794,0.73491739,0.61820306,0.51450516,0.81814260,0.34203065,0.21984991
0.08994823,0.78420904,0.94442271,0.18395642,0.67213492,0.22281738,0.26429861,0.30354692,0.49463907,0.09520220,0.84779020,0.33028510,0.81408069,0.93164706,0.59868464
0.77103718,0.15003230,0.40860494,0.08409890,0.21297678,0.78118742,0.27347052,0.57911868,0.99499537,0.94418410,0.32784635,0.92111109,0.78582545,0.38035933,0.83086114
0.36064680,0.62811023,0.10000972,0.66250573,0.05630172,0.57878349,0.93921016,0.02996793,0.72936597,0.57925253,0.46373466,0.61314955,0.84365268,0.65764386,0.44548298
0.20172351,0.41793854,0.34034946,0.27238876,0.14405965,0.92470675,0.58106299,0.26390136,0.31424319,0.52183475,0.34983218,0.78307403,0.76633698,0.38484977,0.25624058
0.86717459,0.70770944,0.63562258,0.17212757,0.02224072,0.63705138,0.86001315,0.68070745,0.32839417,0.39258569,0.23158953,0.00537130,0.76434170,0.22778514,0.74836953
0.81164546,0.02520851,0.40827131,0.90997642,0.43968262,0.24880254,0.10049739,0.98182892,0.64472339,0.99881815,0.80696219,0.42294580,0.82573431,0.69664592,0.74864697
0.89410240,0.89402365,0.24593791,0.31959133,0.16500609,0.32049265,0.86022764,0.13357980,0.64079455,0.93539459,0.67182979,0.16088794,0.69665424,0.91044127,0.21219402
0.40725108,0.08725882,0.27771495,0.25428878,0.90447165,0.38923395,0.18388886,0.16503844,0.58955825,0.27800684,0.59641881,0.36843181,0.97827920,0.65222814,0.49693705
0.65116397,0.23245972,0.64631375,0.57592386,0.72335011,0.24176446,0.30092167,0.08724474,0.57137218,0.26898924,0.17589194,0.78467478,0.39544588,0.47294486,0.24047134
0.38666473,0.83657001,0.84442253,0.30394796,0.93330622,0.76584558,0.07018468,0.31566379,0.91575297,0.24373609,0.37155928,0.81280826,0.43084167,0.82347577,0.84297886
0.96134244,0.45542131,0.56181587,0.27156999,0.75003649,0.79781849,0.21713913,0.05886238,0.68768717,0.21540322,0.58349680,0.27585972,0.47097232,0.53128755,0.49247491
0.53040047,0.37338267,0.14421333,0.84433531,0.85526387,0.99641229,0.06026928,0.81500707,0.19785098,0.52320397,0.00725818,0.14963440,0.24390991,0.15732918,0.60732719
0.26122758,0.17740373,0.11375083,0.60999067,0.42699762,0.54047705,0.23570603,0.82587531,0.19873926,0.61436046,0.92813544,0.73644804,0.87515697,0.84223770,0.20406707
0.00335434,0.41741350,0.70353276,0.14376408,0.35811226,0.29202015,0.10722212,0.01166446,0.91436054,0.96496916,0.90400009,0.95572433,0.86148476,0.01743762,0.34282138
0.27551739,0.92640004,0.50905641,0.64930429,0.35864863,0.92957922,0.97132707,0.59634964,0.29606777,0.24418935,0.26453518,0.93748851,0.23061412,0.87203923,0.16937096
0.58870621,0.52479912,0.54238280,0.62150827,0.86985477,0.52356170,0.63459394,0.48489702,0.87588556,0.46423188,0.85725870,0.66570867,0.42002272,0.47128290,0.03527035
0.32151741,0.42396177,0.59399792,0.00240916,0.78507531,0.32209275,0.10009081,0.54391300,0.14673519,0.71417569,0.23931463,0.69010651,0.99720678,0.49768685,0.01169534
0.16592440,0.32675655,0.51769920,0.75522006,0.53185089,0.78861486,0.19253794,0.24827479,0.25391127,0.37290743,0.57437796,0.26235547,0.84481430,0.05526484,0.22332215
0.67393757,0.08224864,0.57382000,0.86676198,0.43282474,0.36542396,0.66959442,0.87036833,0.01425675,0.28623929,0.02564165,0.13817538,0.49686440,0.67854474,0.24244797
0.94635422,0.56185980,0.22219082,0.86137309,0.54352449,0.56429717,0.14451299,0.90879907,0.91452222,0.91087428,0.54925724,0.81994402,0.14342742,0.14508035,0.67863308
0.78170958,0.94939555,0.40934583,0.07400699,0.39467044,0.22340782,0.66065115,0.64716068,0.02579081,0.66242019,0.74545652,0.68599802,0.99869939,0.46459006,0.82200185
0.38398103,0.78137659,0.78840046,0.75194157,0.37420094,0.29567416,0.35025718,0.06572674,0.63833299,0.27703880,0.74383070,0.70356552,0.00729494,0.82009537,0.94051731
0.27964966,0.80114314,0.37652287,0.84188817,0.36636212,0.62084929,0.21500020,0.18225818,0.51189662,0.85608567,0.37839951,0.98894495,0.14318337,0.84226848,0.04830787
0.08099744,0.05109446,0.39568871,0.45902281,0.55162137,0.04195587,0.81296467,0.42504980,0.92860117,0.98048064,0.88005343,0.33503047,0.06440705,0.12451824,0.75546501
0.61868697,0.90229522,0.36652585,0.46142136,0.14770538,0.95888533,0.94399846,0.82450615,0.56159989,0.08120664,0.01850874,0.01829167,0.11355677,0.44653110,0.41904433
0.89439269,0.63062310,0.43200903,0.11213938,0.01284946,0.98087583,0.45733854,0.47258216,0.96733649,0.90072554,0.85115758,0.07058649,0.70255279,0.30356733,0.37548377
0.33835581,0.02364438,0.56746564,0.77328202,0.45202348,0.40512466,0.82196166,0.30887648,0.74649669,0.34714237,0.23150576,0.57883474,0.96098209,0.55734391,0.97267987
0.49090120,0.35093406,0.40294014,0.64180524,0.10816878,0.05462847,0.16285363,0.85904996,0.82240158,0.47999103,0.54479090,0.61121740,0.45522857,0.20247786,0.75225898
